release_id,track_number,performance_id,track_title,duration_seconds,spotify_track_url,notes
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,37,,Jam >,579,,disc 4 track 6; MusicBrainz recording f8ce46b6-974b-4b7f-9764-d00872641725; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,38,,Goin' Down the Road Feeling Bad >,294,,disc 4 track 7; MusicBrainz recording 19f03793-684b-4096-ac59-900ed84f50fb; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,39,,Cold Rain and Snow,350,,disc 4 track 8; MusicBrainz recording 32114f79-dfe3-4e2f-b0d0-dc1fd9f03d63; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,40,,Casey Jones,554,,disc 4 track 9; MusicBrainz recording d228ab50-c36a-4b8c-bd1c-ffa1efdf37df; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,41,,In the Midnight Hour >,590,,disc 4 track 10; MusicBrainz recording 31c04dab-42fd-454f-b054-fb3a9ef52b10; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,42,,We Bid You Goodnight,226,,disc 4 track 11; MusicBrainz recording d0ea5d0d-e5c5-49f1-b406-a972b695d0f6; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-light-into-ashes-1972-10-18,1,gd-1972-10-18-playing-in-the-band-2-1,Playing in the Band,963,,disc 1 track A1; MusicBrainz recording 78797ed6-82f1-4a94-bc90-185906c09791; title aligned uniquely and monotonically with the gd-1972-10-18 setlist.
release-light-into-ashes-1972-10-18,2,gd-1972-10-18-drums-2-2,Drums,176,,disc 1 track A2; MusicBrainz recording 8f187aa2-72ea-4847-a4e6-c755ea9d6698; title aligned uniquely and monotonically with the gd-1972-10-18 setlist.
release-light-into-ashes-1972-10-18,3,,Dark Star (beginning),818,,"disc 1 track B1; MusicBrainz recording b1bec285-4767-489d-b919-eed50299b061; no canonical performance mapped: title is not in the show's canonical setlist (intro, tuning, banter, or source-only segment)."
release-light-into-ashes-1972-10-18,4,,Dark Star (conclusion),948,,"disc 2 track C1; MusicBrainz recording 032ac5c9-a285-4466-a3e4-c50eb9e01839; no canonical performance mapped: title is not in the show's canonical setlist (intro, tuning, banter, or source-only segment)."
release-light-into-ashes-1972-10-18,5,gd-1972-10-18-morning-dew-2-4,Morning Dew,672,,disc 2 track D1; MusicBrainz recording 2ba73c5d-114a-4bff-b262-02161f5de1f0; title aligned uniquely and monotonically with the gd-1972-10-18 setlist.
release-light-into-ashes-1972-10-18,6,gd-1972-10-18-playing-in-the-band-2-5,Playing in the Band,332,,disc 2 track D2; MusicBrainz recording a96d244d-30d4-4bc7-bf7d-1f777de240cb; title aligned uniquely and monotonically with the gd-1972-10-18 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,1,gd-1971-12-09-truckin-1-1,Truckin’,767,,disc 1 track 1; MusicBrainz recording 55daacbe-0e68-4f00-9101-1fa316c25683; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,2,gd-1971-12-09-brown-eyed-women-1-2,Brown‐Eyed Women,293,,disc 1 track 2; MusicBrainz recording 86ca216c-bf07-4d53-afab-9d83fab9fd8b; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,3,gd-1971-12-09-mr-charlie-1-3,Mr. Charlie,253,,disc 1 track 3; MusicBrainz recording e02bc161-1912-40dc-bb15-f0b7e74cc3fb; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,4,gd-1971-12-09-jack-straw-1-4,Jack Straw,320,,disc 1 track 4; MusicBrainz recording 35ae0223-cff4-4db0-b760-1a47b8068f24; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,5,gd-1971-12-09-sugaree-1-5,Sugaree,472,,disc 1 track 5; MusicBrainz recording d28b7cee-24d4-4ece-90b7-33cfa41ddec0; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,6,gd-1971-12-09-beat-it-on-down-the-line-1-6,Beat It On Down the Line,234,,disc 1 track 6; MusicBrainz recording 8b16e800-85d3-48db-a28b-7b08db62a6c8; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,7,gd-1971-12-09-hurts-me-too-1-7,It Hurts Me Too,385,,disc 1 track 7; MusicBrainz recording a8359547-1993-4ba0-9529-2ca3fc9069c0; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,8,gd-1971-12-09-tennessee-jed-1-8,Tennessee Jed,448,,disc 1 track 8; MusicBrainz recording 37f0196f-842b-421b-a64a-a7335ff6a5b5; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,9,gd-1971-12-09-el-paso-1-9,El Paso,313,,disc 1 track 9; MusicBrainz recording 0e0db5fc-2491-46ca-a3f7-689e2e4c2b36; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,10,gd-1971-12-09-run-rudolph-run-1-10,Run Rudolph Run,236,,disc 1 track 10; MusicBrainz recording 79429ef2-0a4b-49be-aab8-81d7827ec85c; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,11,gd-1971-12-09-black-peter-1-11,Black Peter,569,,disc 1 track 11; MusicBrainz recording 32687f27-ad5a-400c-a274-ee1f84b7c7da; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,12,gd-1971-12-09-playing-in-the-band-1-12,Playing in the Band,397,,disc 1 track 12; MusicBrainz recording c05e5cf7-6f8c-4973-8e80-d98b20659253; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,13,gd-1971-12-09-casey-jones-1-13,Casey Jones,362,,disc 2 track 1; MusicBrainz recording 88652f87-324c-41a5-b169-3ba36b943663; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,14,gd-1971-12-09-one-more-saturday-night-1-14,One More Saturday Night,279,,disc 2 track 2; MusicBrainz recording cf923f4c-6b89-44eb-9555-a19ab3c90b11; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,15,gd-1971-12-09-ramble-on-rose-2-1,Ramble On Rose,485,,disc 2 track 3; MusicBrainz recording 5c0f8222-f760-4259-8df3-a1c50882a9f9; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,16,gd-1971-12-09-mexicali-blues-2-2,Mexicali Blues,213,,disc 2 track 4; MusicBrainz recording 68535ac4-3736-4876-bbe8-9ea2e81047ca; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,17,gd-1971-12-09-big-boss-man-2-3,Big Boss Man,339,,disc 2 track 5; MusicBrainz recording d364da49-49d1-4b9a-ba41-5393fff713fb; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,18,gd-1971-12-09-sugar-magnolia-2-4,Sugar Magnolia,449,,disc 2 track 6; MusicBrainz recording 07ab53f9-9724-46d5-af87-b436a517bf00; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,19,gd-1971-12-09-not-fade-away-2-5,Not Fade Away >,287,,disc 2 track 7; MusicBrainz recording 22a44a6c-a56b-4448-986b-448ddc8d1297; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,20,gd-1971-12-09-goin-down-the-road-feelin-bad-2-6,Goin’ Down the Road Feeling Bad >,389,,disc 2 track 8; MusicBrainz recording 2cca72cc-a071-4550-ae3f-284e7290470b; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,21,gd-1971-12-09-not-fade-away-2-7,Not Fade Away,239,,disc 2 track 9; MusicBrainz recording 4f7ac7c0-674c-4ec3-9dd4-1e1d54e12360; title aligned uniquely and monotonically with the gd-1971-12-09 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,22,gd-1971-12-10-bertha-1-1,Bertha,392,,disc 3 track 1; MusicBrainz recording 94240029-3547-416c-8a8d-7758c7903d6c; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,23,gd-1971-12-10-me-and-my-uncle-1-2,Me and My Uncle,228,,disc 3 track 2; MusicBrainz recording 2ed1254a-f3b4-4894-b1ef-90789d074217; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,24,gd-1971-12-10-mr-charlie-1-3,Mr. Charlie,265,,disc 3 track 3; MusicBrainz recording 14554ad1-5d83-49e0-bb80-2f702805fffe; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,25,gd-1971-12-10-loser-1-4,Loser,442,,disc 3 track 4; MusicBrainz recording 5c43a9f8-f685-4368-a98b-0f39e2193722; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,26,gd-1971-12-10-beat-it-on-down-the-line-1-5,Beat It On Down the Line,229,,disc 3 track 5; MusicBrainz recording c988cd06-c957-446f-809d-4270e57fb7d3; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,27,gd-1971-12-10-sugaree-1-6,Sugaree,529,,disc 3 track 6; MusicBrainz recording fad44f6a-f18a-4a82-a6a1-0baaf01027c9; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,28,gd-1971-12-10-jack-straw-1-7,Jack Straw,330,,disc 3 track 7; MusicBrainz recording f3789ea9-651a-458a-8c8d-771c6257a522; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,29,gd-1971-12-10-next-time-you-see-me-1-8,Next Time You See Me,277,,disc 3 track 8; MusicBrainz recording 696a5cd4-7d5d-43fe-89ea-d0306b320257; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,30,gd-1971-12-10-tennessee-jed-1-9,Tennessee Jed,463,,disc 3 track 9; MusicBrainz recording 1d06a57b-c013-4e64-b337-5b9d16d2f6da; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,31,gd-1971-12-10-el-paso-1-10,El Paso,296,,disc 3 track 10; MusicBrainz recording d15b8a25-f1f9-40be-b013-8effc20bb8fe; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,32,gd-1971-12-10-big-railroad-blues-1-11,Big Railroad Blues,252,,disc 3 track 11; MusicBrainz recording 7572ed79-d0bc-4449-a59c-e0362e6d0c46; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,33,gd-1971-12-10-casey-jones-1-12,Casey Jones,342,,disc 3 track 12; MusicBrainz recording 7604cc54-f4e1-486c-a4d0-9ec226753a88; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,34,gd-1971-12-10-good-lovin-2-1,Good Lovin’,1332,,disc 4 track 1; MusicBrainz recording e8a1c305-84e1-4448-92f8-5a584aa2ed22; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,35,gd-1971-12-10-brokedown-palace-2-2,Brokedown Palace,366,,disc 4 track 2; MusicBrainz recording f6ac8824-0137-4995-8a69-289f4a2b160d; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,36,gd-1971-12-10-playing-in-the-band-2-3,Playing in the Band,417,,disc 4 track 3; MusicBrainz recording f9f4120b-3f90-4bf1-99d3-b0e412d55e15; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,37,gd-1971-12-10-run-rudolph-run-2-4,Run Rudolph Run,219,,disc 4 track 4; MusicBrainz recording 7fdbe41d-4e41-4719-ba96-80267e84feec; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,38,gd-1971-12-10-deal-2-5,Deal,350,,disc 4 track 5; MusicBrainz recording 151defe7-0d1b-4fcd-b194-cce7c651d937; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,39,gd-1971-12-10-sugar-magnolia-2-6,Sugar Magnolia,474,,disc 4 track 6; MusicBrainz recording f1e11021-847f-4a4a-9668-d5043ec4b8e5; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,40,gd-1971-12-10-comes-a-time-2-7,Comes a Time,521,,disc 4 track 7; MusicBrainz recording ac8023a3-7208-4754-9741-d78ee573bd33; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,41,gd-1971-12-10-truckin-2-8,Truckin’ >,489,,disc 5 track 1; MusicBrainz recording 55a4faf5-b2ab-47cb-be75-cb01d5cc5c14; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,42,gd-1971-12-10-drums-2-9,Drums >,201,,disc 5 track 2; MusicBrainz recording d309b042-9743-4748-bb5b-4a372a85368a; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,43,gd-1971-12-10-the-other-one-2-10,The Other One >,793,,disc 5 track 3; MusicBrainz recording c0770f3e-9133-439c-a338-231513fa8e8d; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,44,gd-1971-12-10-sitting-on-top-of-the-world-2-11,Sittin’ on Top of the World >,190,,disc 5 track 4; MusicBrainz recording 6bae94e8-91d6-46b8-ad0a-d3dc62d09a68; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,45,gd-1971-12-10-the-other-one-2-12,The Other One >,362,,disc 5 track 5; MusicBrainz recording cb3261b7-3cd0-4a4e-9402-fec8f6082f04; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,46,gd-1971-12-10-not-fade-away-2-13,Not Fade Away >,358,,disc 5 track 6; MusicBrainz recording 222ccd9d-cb45-4a2c-aab1-a4799703b432; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,47,gd-1971-12-10-goin-down-the-road-feelin-bad-2-14,Goin’ Down the Road Feeling Bad >,373,,disc 5 track 7; MusicBrainz recording a921fcc4-c49d-4af9-8c08-e4ac6c2723b1; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,48,gd-1971-12-10-not-fade-away-2-15,Not Fade Away,239,,disc 5 track 8; MusicBrainz recording ada1eaae-455c-402e-97df-4865470396d6; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,49,gd-1971-12-10-one-more-saturday-night-3-1,One More Saturday Night,292,,disc 5 track 9; MusicBrainz recording 8a53467d-273f-495c-81b5-c1069afca6fe; title aligned uniquely and monotonically with the gd-1971-12-10 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,50,gd-1972-10-17-promised-land-1-1,Promised Land,249,,disc 6 track 1; MusicBrainz recording 012e5715-a727-4cdf-ad95-b2b4f181e0b3; title aligned uniquely and monotonically with the gd-1972-10-17 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,51,gd-1972-10-17-bird-song-1-2,Bird Song,899,,disc 6 track 2; MusicBrainz recording 8e6b185a-0dd7-425f-928d-ecde98d38192; title aligned uniquely and monotonically with the gd-1972-10-17 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,52,gd-1972-10-17-el-paso-1-3,El Paso,303,,disc 6 track 3; MusicBrainz recording b97ba483-e3d8-4a17-b819-69c1ff301c82; title aligned uniquely and monotonically with the gd-1972-10-17 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,53,gd-1972-10-17-sugaree-1-4,Sugaree,527,,disc 6 track 4; MusicBrainz recording ee9ae814-034e-4bbd-a840-1f6d7bf0ba19; title aligned uniquely and monotonically with the gd-1972-10-17 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,54,gd-1972-10-17-me-and-my-uncle-1-5,Me and My Uncle,208,,disc 6 track 5; MusicBrainz recording 304cb3d9-25b1-46f5-b5dd-7ca08ee21747; title aligned uniquely and monotonically with the gd-1972-10-17 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,55,gd-1972-10-17-tennessee-jed-1-6,Tennessee Jed,504,,disc 6 track 6; MusicBrainz recording eed93ff3-e99a-4227-b1c3-ee91dcb03920; title aligned uniquely and monotonically with the gd-1972-10-17 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,56,gd-1972-10-17-big-river-1-7,Big River,313,,disc 6 track 7; MusicBrainz recording 58f02872-ed69-464c-8628-9e6845f6c832; title aligned uniquely and monotonically with the gd-1972-10-17 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,57,gd-1972-10-17-china-cat-sunflower-1-8,China Cat Sunflower >,426,,disc 6 track 8; MusicBrainz recording 155ee04d-4377-4619-b8fc-5fe587eacb72; title aligned uniquely and monotonically with the gd-1972-10-17 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,58,gd-1972-10-17-i-know-you-rider-1-9,I Know You Rider,361,,disc 6 track 9; MusicBrainz recording 3f88cc87-8604-49ca-b418-77a2aeec733c; title aligned uniquely and monotonically with the gd-1972-10-17 setlist.
release-listen-to-the-river-st-louis-71-72-73-2021,59,gd-1972-10-17-black-throated-wind-1-10,Black‐Throated Wind,427,,disc 6 track 10; MusicBrainz recording d793e71a-0e99-410a-a12f-19891b836ee9; title aligned uniquely and monotonically with the gd-1972-10-17 setlist.
